##########################################################################################################################################
# This is the online data table for the paper Li et. al (2018)
# "SDSS-IV MaNGA: Global stellar population and gradients for about 2000 early-type and spiral galaxies on the mass-size plane"
#
# Table title: Properties of all the galaxies in the sample of Li et al. (2018)
##########################################################################################################################################
#  MaNGA ID  | Morphology | logsigma_e | logM_{1/2} | logR_e | logAge |  [Z/H]  | logM^*/L | Delta logAge | Delta [Z/H] | Delta logM^*/L |
#            |            |    km/s    |    M_sun   |   kpc  |  years |         |          |              |             |
#     (1)    |     (2)    |    (3)     |     (4)    |   (5)  |   (6)  |   (7)   |    (8)   |     (9)      |     (10)    |       (11)     |
##########################################################################################################################################
1-594453           S           1.66         9.92       0.70     9.03     -0.76      0.19        -0.19          -0.14                -0.07
1-375053           S           2.19        11.09       0.91     9.15     -0.67      0.44        -0.12          -0.66                -0.17
1-295832           S           1.81        10.12       0.66     9.22     -0.91      0.40        -0.11          -0.11                -0.13
1-177135           E           2.51        11.98       1.20     9.92     +0.10      0.75        -0.10          -0.10                -0.09
1-633214           S           2.00        10.52       0.74     9.14     -0.79      0.23        -0.16          -0.18                -0.17
1-90192            E           2.33        11.21       0.85     9.85     +0.08      0.69        -0.14          +0.07                -0.10
1-211067           E           1.78        10.19       0.91     9.68     +0.01      0.53        -0.05          -0.19                -0.07
1-174618           S           2.01        10.78       1.01     9.60     -0.11      0.51        -0.39          -0.49                -0.18
1-24371            S           2.06        10.49       0.63     9.36     -0.43      0.44        +0.01          -0.24                +0.07
1-298537           S           1.76        10.24       0.90     9.44     -0.36      0.40        -0.44          +0.04                -0.16
1-163516           S           1.69        10.07       1.03     9.48     -0.30      0.50        -0.29          +0.22                -0.21
1-295359           E           2.05        10.07       0.16    10.01     -0.11      0.74        -0.29          +0.20                -0.14
1-135072           S           2.04        10.94       1.11     9.52     -0.33      0.48        +0.01          +0.08                -0.14
1-211273           E           2.12        10.81       0.88     9.87     -0.07      0.66        -0.10          -0.18                -0.10
1-605012           S           1.95        10.64       0.96     9.24     -0.50      0.36        -0.56          -0.62                -0.37
1-202091           E           2.24        10.68       0.54     9.93     +0.11      0.75        +0.08          -0.20                +0.02
1-378681           S           1.77        10.10       0.80     9.28     -0.45      0.23        -0.25          -0.13                -0.15
1-135093           S           1.77        10.19       0.95     9.31     -0.22      0.43        -0.03          -0.27                +0.01
1-180286           S           1.53         9.08       0.15     9.14     -0.79      0.22        -0.13          -0.31                +0.03
1-36899            S           1.70         9.73       0.55     9.31     -0.81      0.18        -0.08          -0.33                -0.13
1-173903           E           2.39        11.39       0.86     9.91     +0.17      0.76        +0.00          -0.02                +0.02
1-548172           E           2.38        11.52       1.02     9.74     +0.11      0.61        -0.14          -0.04                -0.17
1-379605           S           1.82        10.15       0.73     9.09     -1.07      0.24        -0.56          -0.12                -0.30
1-489642           S           2.24        11.15       0.98     9.85     +0.05      0.69        -0.25          -0.01                -0.14
1-163594           E           2.37        11.06       0.61     9.74     +0.11      0.63        -0.11          -0.04                -0.12
1-634763           S           2.17        10.98       0.99     9.63     -0.23      0.58        -0.57          -0.41                -0.23
1-48053            E           2.42        11.37       0.93     9.93     +0.14      0.77        -0.21          -0.04                -0.16
1-258726           S           1.92        10.67       1.05     9.36     -0.69      0.34        -0.41          -0.50                -0.09
1-256210           S           1.49         9.15       0.35     9.60     -0.02      0.46        +0.07          -0.10                +0.03
1-43338            S           1.84        10.35       0.96     8.97     -0.98      0.02        -0.22          -0.00                -0.13
1-210614           E           2.34        11.61       1.20     9.92     +0.02      0.75        -0.09          -0.19                -0.05
1-23786            S           1.78        10.11       0.73     9.11     -0.82      0.35        -0.08          -0.18                +0.05
1-456610           E           2.20        10.97       1.04     9.90     +0.05      0.74        -0.05          -0.14                -0.04
1-47305            S           1.97        10.79       1.08     9.47     -0.38      0.44        -0.45          -0.20                -0.22
1-488790           S           1.80        10.13       0.89     9.08     -0.79      0.19        -0.11          +0.23                -0.17
1-37936            S           1.57         9.66       0.60     9.32     -0.77      0.38        -0.33          -0.12                -0.12
1-246177           E           2.39        11.57       1.08     9.88     +0.10      0.72        +0.10          -0.21                -0.00
1-38138            S           1.79        10.12       0.88     9.11     -1.02      0.16        -0.20          -0.35                +0.21
1-456973           S           1.76         9.67       0.35     9.74     -0.14      0.53        -0.05          -0.04                -0.04
1-178782           E           1.90        10.04       0.57     9.83     -0.08      0.63        -0.15          -0.08                -0.11
1-177542           S           1.90        10.45       0.89     9.05     -0.94      0.22        -0.16          -0.43                -0.23
1-491075           E           2.36        11.44       1.01     9.87     -0.03      0.68        -0.20          +0.05                -0.14
1-24293            E           2.25        10.97       0.81     9.83     +0.08      0.68        -0.27          +0.02                -0.21
1-266074           E           2.34        11.74       1.34    10.12     -0.13      0.81        +0.18          -0.43                +0.00
1-135285           S           2.06        10.84       0.95     9.69     -0.08      0.57        -0.28          -0.28                -0.07
1-149054           S           1.94        10.51       0.91     9.24     -0.87      0.28        -0.55          -0.51                -0.34
1-289864           E           2.45        11.62       1.08     9.97     +0.04      0.79        -0.06          -0.31                -0.10
1-211074           S           2.05        10.90       1.17     9.73     -0.10      0.62        -0.69          -0.58                -0.39
1-488575           S           1.57         9.24       0.30     9.58     -0.25      0.41        -0.01          +0.05                +0.02
1-167334           E           2.00        10.13       0.38     9.21     +0.08      0.16        +0.19          -0.29                +0.16
1-457204           S           1.65         9.43       0.29     9.77     -0.30      0.52        -0.04          -0.11                -0.05
1-236099           S           1.85         9.99       0.50     9.64     -0.12      0.49        +0.22          -0.16                +0.10
1-198125           E           2.12        10.46       0.54     9.82     +0.02      0.65        -0.08          -0.01                -0.07
1-386670           E           2.16        10.37       0.40     9.71     +0.13      0.59        -0.15          -0.10                -0.17
1-135239           E           1.78         9.80       0.42     9.40     -0.68      0.47        +0.38          +0.16                +0.14
1-44767            E           2.20        10.65       0.52     9.61     +0.13      0.52        -0.22          +0.04                -0.14
1-394355           E           2.30        11.12       0.84     9.82     +0.07      0.69        -0.08          -0.08                -0.09
1-94773            E           1.93         9.91       0.23     9.64     -0.25      0.49        +0.02          +0.06                +0.15
1-174225           E           2.04        10.21       0.35     9.72     -0.02      0.54        +0.03          -0.19                -0.02
1-591068           S           1.83         9.79       0.34     9.74     -0.12      0.54        -0.05          +0.04                -0.02
1-613755           E           2.34        11.28       0.86     9.69     +0.10      0.61        -0.19          +0.07                -0.08
1-210611           E           2.02        10.06       0.38     9.72     -0.14      0.52        +0.01          -0.24                -0.01
1-279690           E           2.33        10.99       0.61     9.82     +0.10      0.68        -0.20          -0.07                -0.17
1-218266           S           1.62         9.49       0.32     9.22     -0.94      0.27        -0.26          -0.01                -0.17
1-197717           S           1.68         9.50       0.37     9.31     -0.83      0.30        +0.20          -0.06                +0.08
1-47221            E           1.58         9.40       0.34     9.23     -0.58      0.33        -0.18          -0.33                -0.05
1-282035           E           1.60         9.40       0.34     8.88     -1.03      0.09        +0.06          +0.03                +0.06
1-456308           E           2.24        10.41       0.36     9.86     +0.07      0.69        -0.05          -0.07                -0.05
1-197287           E           2.13        10.41       0.40     9.76     +0.05      0.60        +0.23          -0.26                +0.12
1-90685            E           2.24        10.70       0.55     9.91     +0.08      0.73        -0.22          -0.02                -0.15
1-379255           E           1.89         9.47      -0.13     9.75     -0.12      0.54        +0.03          -0.02                -0.01
1-491220           E           2.08        10.35       0.44     9.49     -0.15      0.45        -0.15          -0.08                -0.03
1-177617           E           2.36        11.13       0.66    10.01     +0.05      0.80        -0.17          -0.12                -0.13
1-379387           S           1.85         9.95       0.38     9.34     -0.24      0.34        +0.08          +0.05                +0.01
1-254532           E           2.35        11.65       1.22     9.75     -0.04      0.63        -0.55          -0.32                -0.37
1-264510           E           1.90        10.03       0.57     9.38     +0.11      0.32        +0.06          -0.12                -0.00
1-351702           S           1.56         9.17       0.18     9.10     -0.87      0.30        -0.09          -0.23                -0.14
1-37039            E           2.30        10.59       0.36     9.94     +0.11      0.76        -0.26          -0.08                -0.10
1-177127           S           1.65         9.52       0.32     9.24     -0.79      0.38        -0.07          -0.04                -0.14
1-177763           S           1.73         9.92       0.63     9.22     -0.66      0.34        +0.08          +0.36                +0.02
1-29728            S           1.69         9.76       0.60     9.75     -0.36      0.53        +0.02          +0.01                +0.01
1-178695           E           2.32        11.18       0.82     9.86     +0.01      0.68        -0.03          -0.16                -0.04
1-548199           E           1.62         9.42       0.59     9.46     -0.50      0.46        +0.59          +0.35                +0.07
1-109056           S           2.04        10.55       0.70     9.62     -0.31      0.57        -0.23          -0.28                -0.04
1-37213            S           2.01        10.47       0.74     9.30     -0.36      0.37        -0.36          -0.49                -0.12
1-38663            E           2.23        11.24       1.05     9.66     +0.08      0.56        -0.19          -0.32                -0.13
1-164053           S           2.00        10.88       1.05     9.24     -0.50      0.52        -0.08          -0.23                -0.02
1-201291           S           1.61         9.63       0.66     9.25     -0.52      0.37        -0.22          -0.38                -0.01
1-43896            E           2.37        11.42       0.98     9.89     +0.09      0.72        -0.02          -0.14                -0.08
1-38007            S           2.03        10.58       0.79     9.47     -0.12      0.46        -0.05          -0.07                -0.09
1-163531           E           2.32        11.29       0.97     9.57     +0.17      0.50        -0.09          -0.07                -0.02
1-351474           S           2.09        11.00       0.99     9.38     -0.26      0.50        -0.56          -0.85                -0.13
1-217400           S           1.88        10.18       0.68     9.51     -0.25      0.49        -0.04          -0.16                -0.01
1-45016            E           2.33        11.35       0.95     9.91     +0.07      0.72        -0.11          -0.02                -0.08
1-55572            S           2.22        10.92       0.87     9.84     +0.04      0.69        -0.41          -0.19                -0.22
1-73028            E           2.42        11.37       0.87    10.01     +0.07      0.81        -0.12          -0.12                -0.08
1-217499           E           2.34        11.45       1.05     9.74     +0.08      0.61        -0.18          +0.05                -0.16
1-48208            E           2.13        10.72       0.81     9.85     +0.10      0.70        -0.19          -0.09                -0.14
1-167342           E           2.33        11.53       1.12     9.86     +0.07      0.69        +0.08          -0.18                -0.03
1-379045           S           1.90        10.20       0.65     9.53     -0.30      0.44        -0.01          -0.12                -0.01
1-254717           E           2.41        11.52       0.95     9.81     +0.08      0.65        -0.08          -0.04                -0.11
1-232536           E           2.29        10.64       0.40    10.01     +0.05      0.79        -0.13          -0.02                -0.08
1-255963           E           2.29        11.23       0.92     9.63     +0.11      0.53        +0.01          -0.11                -0.03
1-613211           E           2.40        11.30       0.76     9.98     +0.16      0.82        -0.20          +0.01                -0.13
1-489932           S           1.87        10.39       0.87     9.45     -0.36      0.48        -0.07          -0.11                +0.04
1-282043           E           2.22        10.73       0.63     9.86     +0.13      0.72        -0.21          +0.04                -0.16
1-489649           S           2.19        10.97       0.91     9.82     -0.00      0.67        -0.10          +0.03                -0.02
1-167356           E           2.29        11.46       1.23     9.79     +0.08      0.64        +0.00          -0.21                -0.08
1-379380           S           2.30        11.38       1.14     9.65     -0.13      0.60        -0.51          -0.27                -0.19
1-47432            S           1.50         9.39       0.58     9.12     -0.82      0.28        +0.02          +0.01                +0.09
1-379410           S           1.85        10.09       0.59     9.15     -1.09      0.33        +0.06          +0.15                -0.16
1-351818           S           1.61         9.52       0.49     9.27     -0.91      0.32        -0.32          -0.09                -0.17
1-246216           E           2.35        11.53       1.10     9.64     +0.10      0.51        -0.15          -0.00                -0.11
1-623593           S           1.49         9.01       0.23     9.80     -0.31      0.53        +0.06          -0.15                +0.03
1-626829           S           1.98        10.52       0.96     9.36     -0.44      0.42        +0.09          +0.15                +0.01
1-210593           S           2.20        11.04       0.93     9.76     -0.03      0.66        -0.09          -0.22                -0.02
1-404200           S           1.72         9.86       0.61     9.69     -0.13      0.50        -0.04          +0.01                +0.01
1-265883           E           2.38        11.43       0.97     9.89     +0.10      0.73        -0.22          -0.02                -0.17
1-245811           S           1.70         9.99       0.75     9.26     -0.81      0.37        -0.18          -0.24                -0.00
1-94422            E           1.99        10.49       0.82     9.70     -0.02      0.60        -0.32          -0.39                -0.18
1-569077           E           2.25        11.41       1.16     9.61     -0.18      0.47        -0.39          -0.63                -0.32
1-246036           S           1.94        10.82       1.11     9.08     -0.82      0.27        -0.45          -0.55                -0.21
1-218430           S           1.69         9.81       0.63     9.18     -1.09      0.26        -0.02          +0.26                -0.29
1-392978           S           1.70         9.81       0.66     9.13     -0.87      0.21        +0.06          +0.04                +0.20
1-148949           E           2.09        10.08       0.16     9.78     -0.13      0.58        -0.05          -0.09                -0.06
1-298708           E           2.40        11.57       1.11     9.86     +0.14      0.71        -0.24          -0.01                -0.20
1-174124           S           1.67         9.52       0.47     9.03     -1.01      0.19        -0.17          -0.17                +0.15
1-149235           S           1.91        10.32       0.66     9.29     -0.72      0.38        -0.06          -0.51                +0.10
1-279329           E           2.29        11.27       1.04     9.60     -0.16      0.63        -0.15          -0.24                -0.07
1-236039           E           2.23        10.99       0.80     9.85     +0.09      0.70        -0.12          +0.05                -0.08
1-246947           S           1.85        10.26       0.79     9.09     -0.71      0.37        -0.05          +0.09                -0.09
1-456937           E           2.16        10.75       0.78     9.73     +0.09      0.59        -0.07          -0.12                -0.10
1-591183           E           2.05        10.35       0.64     9.88     -0.04      0.66        +0.05          -0.07                +0.03
1-135227           S           1.83        10.17       0.70     9.50     -0.09      0.51        +0.08          +0.12                +0.00
1-375009           E           2.32        11.20       0.86     9.70     +0.09      0.61        +0.05          -0.20                -0.04
1-94785            S           2.09        10.68       0.80     9.66     -0.21      0.63        -0.22          -0.27                -0.14
1-270005           S           1.60         9.66       0.57     9.16     -0.87      0.39        +0.11          -0.08                -0.08
1-373011           E           2.12        10.71       0.72     9.55     -0.10      0.51        +0.01          -0.08                -0.06
1-264599           E           2.38        11.59       1.14     9.74     +0.01      0.62        -0.05          -0.17                -0.08
1-632698           E           2.17        10.77       0.82     9.93     +0.07      0.74        -0.05          -0.13                -0.05
1-588894           E           2.35        11.02       0.72     9.59     +0.15      0.51        -0.12          -0.05                -0.13
1-201356           S           1.98        10.09       0.39     9.59     -0.13      0.52        -0.33          -0.53                -0.18
1-173958           S           1.86        10.55       1.10     9.36     -0.21      0.36        -0.06          +0.08                -0.19
1-460436           S           1.71         9.59       0.39     9.10     -1.02      0.30        +0.11          +0.02                -0.07
1-229017           E           2.25        10.63       0.46     9.94     +0.11      0.76        -0.02          -0.17                -0.04
1-51939            S           1.59         9.77       0.92     9.36     -0.47      0.39        -0.28          -0.46                -0.18
1-301244           S           1.73        10.06       0.82     9.18     -0.91      0.13        -0.26          -0.02                -0.27
1-211077           E           2.09        10.62       0.70     9.57     +0.06      0.52        +0.07          -0.11                -0.10
1-556583           S           1.63         9.43       0.31     9.05     -1.18      0.13        -0.05          +0.24                -0.07
1-179947           E           2.29        11.01       0.86     9.89     +0.16      0.76        -0.11          -0.01                -0.07
1-245404           S           1.93        10.79       1.05     9.51     -0.33      0.54        -0.37          -0.23                -0.07
1-568997           E           1.96        10.77       1.07     9.44     -0.23      0.46        -0.32          -0.54                -0.22
1-211264           S           1.87        10.14       0.59     9.38     -0.37      0.32        -0.10          -0.16                -0.11
1-264254           S           2.04        10.86       1.06     9.48     -0.44      0.47        -0.58          -0.38                -0.14
1-548190           E           1.75         9.76       0.53     9.74     -0.04      0.55        -0.08          -0.07                -0.04
1-635285           S           2.06        10.92       1.13     9.48     -0.31      0.53        -0.37          -0.53                -0.08
1-48545            S           1.97        10.55       0.91     9.26     -0.86      0.35        -0.19          -0.29                -0.13
1-378479           S           2.29        11.43       1.21     9.56     -0.22      0.55        -0.36          -0.66                -0.12
1-245980           S           1.96        10.69       1.08     9.34     -0.71      0.40        -0.45          -0.65                -0.19
1-373161           E           2.30        11.61       1.32     9.91     +0.03      0.73        -0.19          +0.05                -0.07
1-403703           S           1.92        10.71       1.03     9.34     -0.53      0.40        -0.41          -0.74                -0.29
1-24482            S           2.07        10.93       1.01     9.34     -0.40      0.44        -0.35          -0.32                -0.04
1-378844           S           1.48         9.25       0.38     9.17     -1.09      0.13        -0.42          -0.21                -0.40
1-574686           S           1.81        10.21       0.88     9.16     -0.71      0.17        -0.42          -0.04                -0.42
1-146028           S           1.83        10.31       0.79     9.19     -0.59      0.39        -0.31          -0.45                +0.01
1-255090           E           2.32        11.74       1.41     9.84     -0.02      0.65        -0.20          -0.09                -0.19
1-279314           E           2.36        11.68       1.21     9.91     +0.02      0.71        -0.15          -0.35                -0.22
1-23818            S           1.70         9.60       0.50     8.80     -1.08     -0.10        -0.04          -0.02                -0.09
1-246203           E           2.38        11.21       0.80    10.05     +0.02      0.83        -0.21          -0.05                -0.15
1-378728           S           1.84        10.20       0.68     9.39     -0.29      0.42        -0.19          +0.31                +0.04
1-38136            E           2.27        11.06       0.86     9.91     +0.16      0.76        -0.27          +0.01                -0.17
1-613949           E           2.15        11.04       1.03     9.74     +0.01      0.59        -0.13          -0.22                -0.09
1-635647           S           2.20        11.33       1.23     9.71     -0.16      0.55        -0.57          -0.13                -0.35
1-378770           E           2.44        11.91       1.40     9.80     -0.01      0.68        -0.28          -0.01                -0.26
1-274526           S           2.00        10.76       1.03     9.16     -0.72      0.30        -0.00          -0.06                -0.19
1-145922           E           2.15        10.84       0.83     9.88     -0.12      0.66        -0.19          -0.25                -0.21
1-254691           E           2.25        11.41       1.24     9.75     -0.01      0.59        -0.15          -0.10                -0.14
1-207914           E           2.12        10.74       0.82     9.68     -0.18      0.54        -0.09          -0.14                -0.07
1-24416            S           2.15        10.71       0.69     9.71     +0.08      0.60        -0.14          -0.08                -0.08
1-375213           S           2.10        11.00       1.03     9.34     -0.54      0.39        -0.30          -0.46                -0.18
1-180334           S           2.12        11.01       1.02     9.55     -0.37      0.58        -0.44          -0.17                -0.11
1-73002            S           2.02        10.68       1.04     9.46     -0.50      0.41        -0.16          -0.57                -0.10
1-266817           E           2.34        11.68       1.34     9.88     -0.01      0.70        +0.26          -0.43                +0.05
1-36925            S           2.25        11.29       1.12     9.73     +0.02      0.63        -0.35          -0.11                -0.16
1-38381            S           2.01        10.71       0.95     9.49     -0.41      0.51        -0.60          -0.58                -0.17
1-163511           S           1.75         9.89       0.74     9.19     -0.95      0.24        +0.10          -0.02                +0.04
1-460434           S           1.96        10.56       0.91     9.75     -0.42      0.61        +0.13          -0.19                +0.09
1-379216           E           2.23        11.21       1.03     9.84     +0.01      0.68        -0.12          -0.13                -0.13
1-556501           S           2.22        10.57       0.46     9.46     -0.38      0.55        -0.00          -0.14                -0.02
1-561016           E           2.45        11.60       0.97     9.87     +0.15      0.73        -0.06          -0.11                -0.04
1-201355           E           1.90         9.99       0.37     9.11     -0.82      0.32        -0.06          +0.21                -0.09
1-491200           E           2.12        10.44       0.59     9.80     +0.09      0.65        -0.23          -0.01                -0.20
1-43541            S           2.01        10.20       0.44     9.81     -0.07      0.60        +0.02          -0.11                +0.02
1-273933           E           2.34        11.09       0.67     9.84     +0.04      0.68        -0.08          -0.09                -0.11
1-72913            E           2.33        11.15       0.77     9.58     -0.08      0.56        +0.01          +0.10                -0.04
1-576333           E           2.37        11.65       1.30     9.96     +0.04      0.80        +0.12          -0.26                +0.12
1-456881           S           1.61         9.41       0.42     9.94     -0.45      0.59        +0.00          -0.11                +0.01
1-37679            E           2.52        11.76       1.14    10.09     +0.20      0.90        +0.40          +0.06                +0.28
1-246383           S           2.34        11.67       1.26     9.70     -0.03      0.55        -0.09          -0.06                -0.10
1-289841           E           2.27        10.93       0.70     9.75     +0.11      0.62        -0.17          -0.09                -0.19
1-246108           S           2.05        10.47       0.60     9.79     -0.22      0.60        +0.02          -0.03                +0.01
1-48157            S           1.72        10.05       0.73     9.07     -1.00      0.20        -0.02          -0.56                -0.13
1-90244            S           2.02        10.92       1.10     9.59     -0.23      0.51        -0.64          -0.95                -0.42
1-202100           E           2.39        11.81       1.39     9.90     +0.08      0.73        +0.23          -0.13                +0.12
1-550901           S           1.95        10.28       0.71     9.53     -0.63      0.64        +0.06          -0.10                -0.19
1-178169           E           2.11        10.66       0.67     9.86     -0.07      0.64        -0.12          +0.04                -0.06
1-190574           S           2.22        11.01       0.85     9.29     -0.41      0.37        -0.21          -0.71                -0.10
1-38798            E           1.99         9.99       0.32     9.80     -0.19      0.56        +0.11          -0.29                +0.02
1-351628           E           2.22        10.85       0.64     9.65     +0.06      0.55        +0.01          -0.12                -0.02
1-36919            S           1.75        10.20       0.90     9.18     -0.62      0.31        -0.44          -0.56                -0.22
1-37084            S           1.69         9.55       0.56     8.90     -0.97      0.46        +0.73          +0.33                +0.42
1-43374            E           2.30        11.27       0.93     9.92     +0.06      0.76        -0.17          -0.08                -0.13
1-38553            S           1.79        10.06       0.66     9.22     -0.62      0.35        -0.33          -0.23                -0.05
1-201464           E           2.37        11.52       1.09     9.85     +0.02      0.67        -0.27          -0.01                -0.23
1-152567           S           1.67         9.84       0.63     9.10     -1.07      0.25        -0.30          -0.09                -0.21
1-43865            S           2.03        10.63       0.84     9.42     -0.46      0.52        -0.28          -0.69                -0.06
1-38354            S           2.14        10.78       0.82     9.82     +0.01      0.67        +0.05          -0.15                -0.05
1-217684           E           1.96        10.37       0.73     9.70     +0.03      0.57        +0.07          -0.17                -0.07
1-44905            S           1.43         9.47       0.56     9.08     -1.02      0.21        -0.09          -0.03                -0.21
1-166932           E           2.32        11.25       0.86     9.83     +0.08      0.68        -0.13          +0.00                -0.14
1-44633            S           1.84        10.10       0.75     9.09     -1.03      0.10        +0.30          +0.24                -0.00
1-48884            E           2.34        11.44       1.17     9.96     +0.13      0.78        -0.15          -0.13                -0.14
1-73184            E           2.49        11.95       1.45     9.90     +0.16      0.74        +0.28          +0.11                +0.21
1-545654           E           2.01        10.38       0.64     9.83     -0.21      0.57        -0.04          -0.18                -0.05
1-55529            E           2.38        11.49       1.13     9.81     +0.05      0.66        -0.14          -0.10                -0.13
1-167356           E           2.29        11.45       1.23     9.80     +0.10      0.65        +0.00          -0.16                -0.07
1-351919           E           2.31        11.04       0.76     9.89     +0.03      0.70        -0.07          -0.27                -0.13
1-275185           E           2.38        11.44       0.99     9.83     +0.06      0.69        -0.06          -0.12                -0.08
1-394404           E           2.22        11.06       0.92     9.78     -0.09      0.67        -0.31          -0.21                -0.11
1-256234           E           2.39        11.56       1.03     9.96     +0.13      0.78        -0.14          -0.08                -0.11
1-492617           S           1.56         9.36       0.29     9.25     -0.96      0.37        -0.17          +0.04                +0.05
1-258653           E           2.31        11.11       0.81     9.65     +0.13      0.59        -0.06          -0.17                -0.12
1-491229           E           2.18        11.07       0.96     9.90     -0.02      0.72        -0.23          +0.05                -0.08
1-167488           S           1.83        10.37       0.97     9.21     -0.58      0.41        -0.36          -0.48                -0.11
1-379490           E           2.24        11.07       0.87     9.83     +0.06      0.67        +0.05          -0.20                -0.02
1-548622           E           2.41        11.80       1.25     9.87     +0.06      0.70        -0.14          -0.14                -0.17
1-548221           E           2.39        11.25       0.80     9.80     +0.11      0.65        -0.21          +0.06                -0.13
1-47499            S           1.96        10.33       0.62     9.65     +0.02      0.54        +0.01          -0.05                -0.04
1-379243           E           1.72         9.72       0.52     9.67     -0.13      0.49        +0.16          -0.36                +0.05
1-460463           E           2.39        11.56       1.07     9.89     +0.11      0.74        -0.14          -0.08                -0.14
1-245774           S           2.07        10.78       0.87     9.46     -0.24      0.44        -0.37          -0.69                -0.15
1-208313           S           1.73         9.91       0.57     9.38     -0.56      0.28        -0.05          -0.23                +0.01
1-405999           S           1.74         9.98       0.77     9.08     -0.90      0.32        -0.32          -0.15                -0.31
1-134793           S           1.96        10.42       0.71     9.17     -1.17      0.44        +0.05          -0.28                -0.11
1-404135           E           2.24        10.66       0.47     9.93     +0.12      0.76        -0.11          -0.08                -0.11
1-265849           E           2.40        11.72       1.16     9.81     +0.04      0.64        -0.26          +0.05                -0.24
1-246175           S           1.88        10.13       0.62     9.62     -0.68      0.46        -0.09          +0.11                -0.13
1-94604            E           1.88        10.24       0.70     9.63     -0.32      0.50        -0.30          -0.55                -0.17
1-210116           S           1.94        10.92       1.13     9.34     -0.40      0.35        -0.51          -0.70                -0.32
1-246027           E           2.11        10.94       1.05     9.81     -0.09      0.68        +0.07          -0.12                -0.13
1-386822           S           2.06        10.36       0.56     9.47     -0.35      0.43        +0.03          -0.12                -0.01
1-218444           E           1.94         9.99       0.33     9.48     -0.11      0.42        +0.21          -0.20                +0.07
1-149270           E           2.40        11.82       1.33     9.86     +0.08      0.70        -0.13          -0.26                -0.18
1-174074           E           2.48        12.02       1.39     9.90     +0.03      0.71        -0.26          -0.14                -0.24
1-149580           E           2.40        11.41       0.87     9.96     +0.10      0.78        -0.09          -0.16                -0.11
1-279675           S           2.11        10.85       1.02     9.83     +0.08      0.69        -0.23          +0.02                -0.12
1-321982           S           2.20        11.10       0.97     9.73     -0.19      0.57        -0.38          -0.38                -0.17
1-456936           E           2.04        10.32       0.51     9.77     +0.10      0.65        +0.10          -0.20                +0.03
1-456355           S           1.74         9.84       0.66     9.58     -0.21      0.45        +0.06          +0.03                +0.02
1-316296           E           2.35        11.46       1.05     9.82     +0.12      0.66        -0.22          +0.16                -0.14
1-94717            S           2.27        10.99       0.91     9.78     +0.07      0.68        -0.37          -0.26                -0.32
1-269984           S           2.05        10.60       0.77     9.36     -0.59      0.35        +0.10          -0.19                +0.09
1-373407           E           2.32        11.24       0.94     9.82     +0.08      0.66        -0.11          -0.08                -0.08
1-177145           E           2.35        11.53       1.09     9.80     +0.07      0.64        -0.10          -0.01                -0.12
1-264543           S           1.90        10.39       0.81     9.28     -0.65      0.46        -0.36          -0.48                -0.20
1-90213            S           2.32        11.30       0.97     9.67     +0.06      0.57        -0.04          -0.05                -0.06
1-218519           S           1.70         9.54       0.40     9.16     -1.13     -0.02        +0.19          -0.16                +0.10
1-217637           S           2.08        11.04       1.14     9.22     -0.52      0.32        -0.17          -0.67                -0.02
1-25676            E           2.17        10.73       0.74     9.84     +0.12      0.69        -0.16          -0.18                -0.19
1-44303            S           1.88        10.42       0.91     9.63     -0.34      0.55        -0.63          -0.09                -0.26
1-604835           S           1.85        10.56       1.06     9.48     -0.44      0.40        -0.23          -0.25                -0.08
1-210173           S           2.16        11.25       1.17     9.49     -0.21      0.46        -0.68          -0.72                -0.35
1-248973           S           1.69         9.75       0.57     9.20     -0.76      0.34        -0.28          -0.15                -0.15
1-295095           S           1.90        10.15       0.50     9.65     -0.20      0.53        -0.14          -0.51                -0.10
1-179556           S           2.07        10.81       0.94     9.62     -0.17      0.64        -0.33          -0.62                -0.18
1-373219           E           2.04        10.85       1.06     9.84     -0.07      0.66        -0.17          -0.45                -0.22
1-634795           S           1.96        10.45       0.92     9.35     -0.27      0.40        +0.13          +0.25                -0.03
1-298715           E           1.90         9.98       0.47     9.48     -0.43      0.42        +0.26          +0.31                +0.02
1-180522           S           1.75        10.16       0.83     8.94     -1.07      0.09        +0.08          -0.05                -0.10
1-145741           E           1.52         8.99       0.08     9.15     -0.67      0.19        +0.16          +0.11                -0.07
1-48460            S           1.92        10.49       0.93     9.44     -0.65      0.46        -0.30          -0.29                -0.09
1-51886            E           2.28        11.16       0.95     9.92     +0.13      0.76        -0.18          -0.02                -0.11
1-612565           S           1.49         9.30       0.49     9.20     -1.00      0.14        -0.06          -0.32                -0.23
1-615167           S           1.88        10.49       0.99     9.15     -0.74      0.32        -0.22          -0.26                -0.25
1-44745            S           1.82        10.02       0.66     9.12     -0.92      0.46        +0.22          +0.02                -0.04
1-29512            S           2.09        10.77       0.95     9.23     -0.60      0.47        +0.09          +0.16                -0.03
1-458459           S           2.05        10.39       0.50     9.75     +0.04      0.57        -0.08          +0.07                -0.04
1-608252           S           1.91        10.54       0.92     9.12     -0.74      0.44        -0.42          -0.56                -0.04
1-245654           S           1.85        10.20       0.73     9.42     -0.46      0.41        -0.16          -0.03                -0.12
1-25632            S           1.94        10.45       0.75     9.56     -0.12      0.48        -0.38          -0.38                -0.21
